@DATA
#Scene_number
#Segment_number
#Segment_label
#H_hist0
#H_hist1
#H_hist2
#H_hist3
#H_hist4
#H_hist5
#S_hist0
#S_hist1
#V_hist0
#V_hist1
#HAvg
#SAvg
#VAvg
#horizontalExtent
#zExtent
#centroid_z
#normal_z
#linearness
#planarness
#scatter
#HOG0
#HOG1
#HOG2
#HOG3
#HOG4
#HOG5
#HOG6
#HOG7
#HOG8
#HOG9
#HOG10
#HOG11
#HOG12
#HOG13
#HOG14
#HOG15
#HOG16
#HOG17
#HOG18
#HOG19
#HOG20
#HOG21
#HOG22
#HOG23
#HOG24
#HOG25
#HOG26
#HOG27
#HOG28
#HOG29
#HOG30
#distance_from_wall
1	6	1	0.959927	0.00182149	0	0.000607165	0.00121433	0.0364299	0.9915	0.0085003	0.590164	0.409836	42.701	0.225287	0.493046	0.530462	0.0829278	1.38015	-0.249449	0.024129	0.000311967	0.024508	0.129705	0.0551922	0.0598079	0.0173275	0.142813	0.161106	0.0625548	0.0265606	0.0747265	0.151416	0.0621573	0.0911806	0.0394956	0.185374	0.110739	0.0396328	0.0844901	0.096602	0.229623	0.117349	0.150989	0.056823	0.234582	0.228645	0.102188	0.111051	0.171328	0.0407799	0.312223	0.0382442	0.358695	0.252199	
1	10	1	0.339399	0.00867413	0.0041485	0.0103005	0.143453	0.494025	0.978833	0.0211668	0.311915	0.688085	212.838	0.127226	0.625825	2.29969	0.615768	1.14215	0.0394843	0.403532	0.0207103	0.424379	0.168213	0.0948059	0.101704	0.0825493	0.193703	0.130932	0.101979	0.0957588	0.114852	0.196565	0.124892	0.112755	0.105416	0.169843	0.139155	0.108663	0.116444	0.15187	0.308714	0.218839	0.208324	0.18787	0.311076	0.253202	0.204442	0.207372	0.256254	0.279672	0.287928	0.258618	0.262763	0.428858	
1	16	8	0.821636	0.0184697	0.00105541	0.0126649	0.0881267	0.0580475	0.0817942	0.918206	0.36095	0.63905	73.0181	0.803144	0.550306	0.417462	0.076867	1.38264	0.235321	0.0116609	0.000305471	0.0119927	0.0985956	0.0833247	0.0918816	0.306699	0.4	0.4	0.138998	0.05966	0.117848	0.0732454	0.0258763	0.0157872	0.0128067	0.0620216	0.0140228	0.0228194	0.0103711	0.0187561	0.171841	0.109201	0.107669	0.314666	0.4	0.4	0.161818	0.0700311	0.136604	0.203144	0.292138	0.187442	0.237785	0.489923	
1	38	4	0.389151	0.180031	0.0369497	0.0503145	0.0904088	0.253145	0.980346	0.0196541	0.000786163	0.999214	140.666	0.0793041	0.94883	0.540945	0.0638506	1.33331	0.941594	0.0155569	0.000602022	0.0161856	0.00149854	0.00420423	0.00564953	0.00282815	0.137274	0.0372221	0.0150964	0.019069	0.00911957	0.0221218	0.000284691	0.00492316	0.0254781	0.396385	0.0846848	0.00664032	0.000518557	0.000386401	0.0236203	0.00448893	0.0105727	0.0283062	0.4	0.121907	0.0217367	0.0195875	0.00950597	0.0877109	0.0909221	0.0913761	0.094564	0.587976	
1	59	4	0.682477	0.0750988	0.00922266	0.0250329	0.0368906	0.171278	0.802372	0.197628	0.0513834	0.948617	98.8803	0.245744	0.834594	0.234146	0.0797269	1.29761	0.4196	0.00293824	0.000262193	0.00322902	0.0223012	0	0.0149615	0.0690309	0.119882	0.12329	0.00132504	0.0348433	0.0250507	0	0.0392299	0.0180523	0.113795	0.4	0.351543	0.0469601	0	0.0179796	0.0223012	0.0392299	0.0330138	0.182825	0.4	0.4	0.0482852	0.0348433	0.0430302	0.156703	0.177161	0.149469	0.175799	0.541091	
1	98	9	0.83891	0.0602294	0.0210325	0.0301147	0.0334608	0.0162524	0.93499	0.0650096	0.0344168	0.965583	29.0037	0.0818749	0.95635	0.418551	0.0652872	1.1311	0.99585	0.00121801	0.00544474	0.00669867	0.00047345	0.000168456	0.000356236	0.000955695	0.00585868	0.000779373	0.0241881	0.0416378	0.0415256	0.0238619	0.00237107	0.00223894	0.000892	0.0448148	0.0413009	0.0214027	0.00417119	0.000896702	0.0243354	0.00253952	0.00259517	0.0018477	0.0506735	0.0413009	0.0455908	0.0425493	0.0415592	0.0291354	0.0314388	0.029477	0.0315199	0.861878	
1	109	36	0.544395	0.0330189	0.006798	0.0137347	0.111265	0.290788	0.961432	0.0385683	0.914262	0.0857381	147.991	0.189175	0.290192	0.453231	0.390289	0.923484	-0.0117958	0.00265996	0.0111822	0.0138554	0.190744	0.135851	0.187062	0.187317	0.286233	0.171698	0.152831	0.123076	0.134865	0.1553	0.0938244	0.0669602	0.0504959	0.105132	0.106909	0.0597163	0.086518	0.0755073	0.289207	0.226216	0.251981	0.237601	0.359692	0.269708	0.211307	0.208676	0.209917	0.283632	0.28595	0.26982	0.277836	0.904707	
1	120	7	0.38014	0.28876	0.0411209	0.0670119	0.129759	0.0932074	0.519037	0.480963	0.999695	0.000304599	117.17	0.473918	0.0852701	0.478878	0.300153	0.926911	0.106485	0.0124183	0.00383513	0.0163174	0.197094	0.0572609	0.138544	0.0910272	0.390647	0.095411	0.0836639	0.0899828	0.0633088	0.221267	0.132107	0.200908	0.052234	0.170807	0.0605357	0.0684655	0.119447	0.0987609	0.397948	0.189368	0.339453	0.143261	0.4	0.155947	0.152129	0.20943	0.16207	0.257667	0.275074	0.284831	0.281485	0.751753	
1	168	8	0.7921	0.016632	0.002079	0	0.00831601	0.180873	0.985447	0.014553	0.147609	0.852391	86.9304	0.162185	0.565214	0.282162	0.0968025	0.79463	-0.573965	0.00341205	0.000619193	0.00407895	0.00291335	0.0095569	0.0234156	0.0379863	0.28096	0.328754	0.0991277	0.0624606	0.0559412	0.0345475	0.0148035	0.0114585	0.0564211	0.116985	0.0456709	0.0234336	0.00722939	0.00111397	0.0374608	0.0243604	0.0348741	0.0944075	0.308734	0.339597	0.122561	0.06969	0.0570552	0.0829682	0.200931	0.0833852	0.20442	0.318297	
1	180	6	0.262055	0.116003	0.0419287	0.118099	0.286513	0.175402	0.902166	0.0978337	0.910552	0.0894479	180.045	0.258734	0.234561	0.180486	0.253915	0.863933	-0.00161585	0.00294218	0.00140728	0.00436966	0.241142	0.156683	0.0931642	0.112449	0.143814	0.0916305	0.0553249	0.0726907	0.134928	0.16751	0.107327	0.0371592	0.0329893	0.0746064	0.0674149	0.0516984	0.0816555	0.0649793	0.343329	0.241795	0.130323	0.145438	0.216515	0.159045	0.107023	0.154346	0.188486	0.164674	0.224663	0.224428	0.228706	0.912545	
1	197	1	0.198473	0.011744	0.00704639	0.0305344	0.28303	0.469172	0.975925	0.0240752	0.987082	0.0129184	242.593	0.194062	0.323752	0.879976	0.132591	0.767767	-0.409972	0.0613037	0.000553317	0.06195	0.0187344	0.0454938	0.0767287	0.129283	0.383519	0.250331	0.0326668	0.0245123	0.0253696	0.0353055	0.0132105	0.014436	0.0259474	0.0548369	0.0235506	0.0177569	0.0164518	0.0147487	0.0540399	0.0587043	0.0911647	0.15523	0.390217	0.271421	0.0504237	0.0409641	0.0401183	0.191638	0.108112	0.180737	0.0865512	0.398283	
1	218	1	0.209991	0.0148907	0.00984709	0.0337043	0.27804	0.453527	0.984229	0.0157714	0.231927	0.768073	238.508	0.114093	0.541969	0.95317	0.770896	0.402955	-0.0132369	0.0144689	0.0401419	0.0547162	0.106359	0.0456174	0.00677688	0.054378	0.4	0.177063	0.0188858	0.0133713	0.00497721	0.00295422	0.00879197	0.035567	0.164858	0.348625	0.322137	0.0986345	0.126386	0.0199994	0.109313	0.0544094	0.0423439	0.219236	0.4	0.4	0.11752	0.139758	0.0249766	0.198633	0.231161	0.217773	0.274201	0.37249	
1	222	3	0.567799	0.0863586	0.0181225	0.0338558	0.144222	0.149642	0.975235	0.0247655	0.0543675	0.945633	108.202	0.0711	0.908508	1.6851	0.0717064	0.727021	0.999819	0.126405	0.0164507	0.14291	0.021345	0.00267773	0.0154741	0.00275229	0.0327693	0.0119637	0.00118643	0.0229269	0.00492587	0.0286393	0.00411686	0.0134587	0.0153916	0.0651384	0.0309556	0.00787646	0.00645694	0.000908241	0.0470692	0.00679459	0.0286611	0.0178141	0.0937562	0.0407296	0.00906289	0.0293677	0.00583411	0.0236162	0.0451893	0.026003	0.0414088	1.06926	
